POA_CODE21,postcode,brand_name,percent_population_exposed,Tot_P_P,Tot_P_M,Tot_P_F,exposure_fraction,media_potential,persona_id,persona_label,persona_description
3927,3927,,,1857.0,894.0,962.0,,,7.0,Established Learning Communities,"Postcodes with more adults aged 45–64 and higher school completion beyond Year 10, relative to the national postcode profile."
3928,3928,,,453.0,219.0,237.0,,,0.0,Midlife Household Areas,"Postcodes with more adults aged 45–64 and schooling levels close to the national average, relative to the national postcode profile."
3929,3929,,,1130.0,562.0,570.0,,,3.0,Traditional Older Communities,"Postcodes with more residents aged 65 and over and a higher share of lower school completion, relative to the national postcode profile."
3930,3930,,,18734.0,9106.0,9628.0,,,7.0,Established Learning Communities,"Postcodes with more adults aged 45–64 and higher school completion beyond Year 10, relative to the national postcode profile."
3931,3931,,,25759.0,11959.0,13798.0,,,3.0,Traditional Older Communities,"Postcodes with more residents aged 65 and over and a higher share of lower school completion, relative to the national postcode profile."
3933,3933,,,1004.0,500.0,501.0,,,0.0,Midlife Household Areas,"Postcodes with more adults aged 45–64 and schooling levels close to the national average, relative to the national postcode profile."
3934,3934,,,19846.0,9504.0,10340.0,,,7.0,Established Learning Communities,"Postcodes with more adults aged 45–64 and higher school completion beyond Year 10, relative to the national postcode profile."
3936,3936,,,13366.0,6487.0,6879.0,,,3.0,Traditional Older Communities,"Postcodes with more residents aged 65 and over and a higher share of lower school completion, relative to the national postcode profile."
3937,3937,,,1717.0,879.0,837.0,,,0.0,Midlife Household Areas,"Postcodes with more adults aged 45–64 and schooling levels close to the national average, relative to the national postcode profile."
3938,3938,,,3311.0,1631.0,1685.0,,,3.0,Traditional Older Communities,"Postcodes with more residents aged 65 and over and a higher share of lower school completion, relative to the national postcode profile."
3939,3939,,,15900.0,7570.0,8330.0,,,3.0,Traditional Older Communities,"Postcodes with more residents aged 65 and over and a higher share of lower school completion, relative to the national postcode profile."
3940,3940,,,5246.0,2419.0,2824.0,,,3.0,Traditional Older Communities,"Postcodes with more residents aged 65 and over and a higher share of lower school completion, relative to the national postcode profile."
3941,3941,,,13591.0,6783.0,6811.0,,,3.0,Traditional Older Communities,"Postcodes with more residents aged 65 and over and a higher share of lower school completion, relative to the national postcode profile."
3942,3942,,,2786.0,1365.0,1424.0,,,3.0,Traditional Older Communities,"Postcodes with more residents aged 65 and over and a higher share of lower school completion, relative to the national postcode profile."
3943,3943,,,2013.0,1005.0,1006.0,,,3.0,Traditional Older Communities,"Postcodes with more residents aged 65 and over and a higher share of lower school completion, relative to the national postcode profile."
3944,3944,,,787.0,398.0,390.0,,,3.0,Traditional Older Communities,"Postcodes with more residents aged 65 and over and a higher share of lower school completion, relative to the national postcode profile."
3945,3945,,,1092.0,565.0,531.0,,,0.0,Midlife Household Areas,"Postcodes with more adults aged 45–64 and schooling levels close to the national average, relative to the national postcode profile."
3946,3946,,,303.0,148.0,158.0,,,0.0,Midlife Household Areas,"Postcodes with more adults aged 45–64 and schooling levels close to the national average, relative to the national postcode profile."
3950,3950,Bunnings Warehouse,66.88982142857142,5133.0,2505.0,2626.0,0.6688982142857143,1699.5454660714286,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
3950,3950,Chemist Warehouse,14.891785714285714,5133.0,2505.0,2626.0,0.14891785714285713,4368.604639285714,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
3950,3950,Commonwealth Bank,14.865714285714287,5133.0,2505.0,2626.0,0.14865714285714288,4369.942885714286,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
3950,3950,Harvey Norman,14.957678571428572,5133.0,2505.0,2626.0,0.1495767857142857,4365.222358928571,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
3950,3950,JB Hi-Fi,10.207857142857142,5133.0,2505.0,2626.0,0.10207857142857142,4609.030692857143,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
3950,3950,Kmart Australia,14.885714285714286,5133.0,2505.0,2626.0,0.14885714285714285,4368.9162857142865,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
3950,3950,Menulog,0.5305357142857143,5133.0,2505.0,2626.0,0.005305357142857143,5105.767601785714,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
3950,3950,Qantas Airways,7.837321428571428,5133.0,2505.0,2626.0,0.07837321428571428,4730.710291071428,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
3950,3950,REA Group (realestate.com.au),14.897321428571429,5133.0,2505.0,2626.0,0.14897321428571428,4368.3204910714285,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
3950,3950,Telstra Mobile,30.314285714285717,5133.0,2505.0,2626.0,0.30314285714285716,3576.967714285714,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
3950,3950,Toyota Australia,47.8925,5133.0,2505.0,2626.0,0.478925,2674.6779749999996,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
3950,3950,Woolworths,37.40732142857143,5133.0,2505.0,2626.0,0.3740732142857143,3212.8821910714287,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
3951,3951,,,1020.0,510.0,507.0,,,0.0,Midlife Household Areas,"Postcodes with more adults aged 45–64 and schooling levels close to the national average, relative to the national postcode profile."
3953,3953,,,8194.0,3964.0,4229.0,,,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
3954,3954,,,366.0,185.0,179.0,,,0.0,Midlife Household Areas,"Postcodes with more adults aged 45–64 and schooling levels close to the national average, relative to the national postcode profile."
3956,3956,,,3037.0,1538.0,1501.0,,,3.0,Traditional Older Communities,"Postcodes with more residents aged 65 and over and a higher share of lower school completion, relative to the national postcode profile."
3957,3957,,,310.0,155.0,157.0,,,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
3958,3958,,,284.0,148.0,142.0,,,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
3959,3959,,,1223.0,626.0,595.0,,,3.0,Traditional Older Communities,"Postcodes with more residents aged 65 and over and a higher share of lower school completion, relative to the national postcode profile."
3960,3960,,,2715.0,1324.0,1392.0,,,3.0,Traditional Older Communities,"Postcodes with more residents aged 65 and over and a higher share of lower school completion, relative to the national postcode profile."
3962,3962,,,954.0,480.0,479.0,,,3.0,Traditional Older Communities,"Postcodes with more residents aged 65 and over and a higher share of lower school completion, relative to the national postcode profile."
3964,3964,,,174.0,91.0,78.0,,,0.0,Midlife Household Areas,"Postcodes with more adults aged 45–64 and schooling levels close to the national average, relative to the national postcode profile."
3965,3965,Bunnings Warehouse,57.357321428571424,220.0,115.0,111.0,0.5735732142857143,93.81389285714286,3.0,Traditional Older Communities,"Postcodes with more residents aged 65 and over and a higher share of lower school completion, relative to the national postcode profile."
3965,3965,Chemist Warehouse,63.76428571428572,220.0,115.0,111.0,0.6376428571428572,79.71857142857142,3.0,Traditional Older Communities,"Postcodes with more residents aged 65 and over and a higher share of lower school completion, relative to the national postcode profile."
3965,3965,Commonwealth Bank,10.293392857142857,220.0,115.0,111.0,0.10293392857142857,197.3545357142857,3.0,Traditional Older Communities,"Postcodes with more residents aged 65 and over and a higher share of lower school completion, relative to the national postcode profile."
3965,3965,Harvey Norman,47.32767857142857,220.0,115.0,111.0,0.4732767857142857,115.87910714285715,3.0,Traditional Older Communities,"Postcodes with more residents aged 65 and over and a higher share of lower school completion, relative to the national postcode profile."
3965,3965,JB Hi-Fi,33.06303571428571,220.0,115.0,111.0,0.3306303571428571,147.26132142857145,3.0,Traditional Older Communities,"Postcodes with more residents aged 65 and over and a higher share of lower school completion, relative to the national postcode profile."
3965,3965,Kmart Australia,48.21875,220.0,115.0,111.0,0.4821875,113.91875,3.0,Traditional Older Communities,"Postcodes with more residents aged 65 and over and a higher share of lower school completion, relative to the national postcode profile."
3965,3965,Menulog,6.53,220.0,115.0,111.0,0.0653,205.634,3.0,Traditional Older Communities,"Postcodes with more residents aged 65 and over and a higher share of lower school completion, relative to the national postcode profile."
3965,3965,Qantas Airways,4.9105357142857144,220.0,115.0,111.0,0.049105357142857145,209.19682142857144,3.0,Traditional Older Communities,"Postcodes with more residents aged 65 and over and a higher share of lower school completion, relative to the national postcode profile."
3965,3965,REA Group (realestate.com.au),53.93517857142857,220.0,115.0,111.0,0.5393517857142858,101.34260714285713,3.0,Traditional Older Communities,"Postcodes with more residents aged 65 and over and a higher share of lower school completion, relative to the national postcode profile."
3965,3965,Telstra Mobile,31.43234693877551,220.0,115.0,111.0,0.3143234693877551,150.8488367346939,3.0,Traditional Older Communities,"Postcodes with more residents aged 65 and over and a higher share of lower school completion, relative to the national postcode profile."
3965,3965,Toyota Australia,44.96071428571429,220.0,115.0,111.0,0.44960714285714287,121.08642857142857,3.0,Traditional Older Communities,"Postcodes with more residents aged 65 and over and a higher share of lower school completion, relative to the national postcode profile."
3965,3965,Woolworths,48.53125,220.0,115.0,111.0,0.4853125,113.23124999999999,3.0,Traditional Older Communities,"Postcodes with more residents aged 65 and over and a higher share of lower school completion, relative to the national postcode profile."
3966,3966,,,544.0,288.0,256.0,,,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
3967,3967,,,108.0,60.0,48.0,,,3.0,Traditional Older Communities,"Postcodes with more residents aged 65 and over and a higher share of lower school completion, relative to the national postcode profile."
3971,3971,,,4195.0,2058.0,2139.0,,,3.0,Traditional Older Communities,"Postcodes with more residents aged 65 and over and a higher share of lower school completion, relative to the national postcode profile."
3975,3975,,,18048.0,9018.0,9025.0,,,1.0,Prime Working-Age Areas,"Postcodes with more adults aged 25–44 and schooling levels close to the national average, relative to the national postcode profile."
3976,3976,,,26082.0,13317.0,12771.0,,,1.0,Prime Working-Age Areas,"Postcodes with more adults aged 25–44 and schooling levels close to the national average, relative to the national postcode profile."
3977,3977,,,117143.0,58191.0,58955.0,,,1.0,Prime Working-Age Areas,"Postcodes with more adults aged 25–44 and schooling levels close to the national average, relative to the national postcode profile."
3978,3978,,,43202.0,21385.0,21819.0,,,1.0,Prime Working-Age Areas,"Postcodes with more adults aged 25–44 and schooling levels close to the national average, relative to the national postcode profile."
3979,3979,,,365.0,187.0,177.0,,,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
3980,3980,Bunnings Warehouse,70.18214285714285,3571.0,1857.0,1713.0,0.7018214285714285,1064.7956785714289,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
3980,3980,Chemist Warehouse,14.924107142857142,3571.0,1857.0,1713.0,0.14924107142857143,3038.0601339285713,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
3980,3980,Commonwealth Bank,30.353214285714284,3571.0,1857.0,1713.0,0.30353214285714286,2487.0867178571425,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
3980,3980,Harvey Norman,58.074107142857144,3571.0,1857.0,1713.0,0.5807410714285715,1497.1736339285712,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
3980,3980,JB Hi-Fi,32.76392857142857,3571.0,1857.0,1713.0,0.32763928571428574,2401.0001107142853,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
3980,3980,Kmart Australia,15.076071428571428,3571.0,1857.0,1713.0,0.15076071428571428,3032.6334892857144,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
3980,3980,Menulog,4.648928571428571,3571.0,1857.0,1713.0,0.046489285714285705,3404.986760714286,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
3980,3980,Qantas Airways,3.0617857142857146,3571.0,1857.0,1713.0,0.030617857142857145,3461.6636321428573,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
3980,3980,REA Group (realestate.com.au),44.337857142857146,3571.0,1857.0,1713.0,0.44337857142857146,1987.6951214285716,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
3980,3980,Telstra Mobile,40.591632653061225,3571.0,1857.0,1713.0,0.40591632653061227,2121.4727979591835,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
3980,3980,Toyota Australia,14.942678571428571,3571.0,1857.0,1713.0,0.14942678571428572,3037.3969482142857,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
3980,3980,Woolworths,36.971428571428575,3571.0,1857.0,1713.0,0.3697142857142858,2250.7502857142854,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
3981,3981,,,5437.0,2659.0,2779.0,,,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
3984,3984,,,7374.0,3720.0,3655.0,,,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
3987,3987,,,1644.0,808.0,832.0,,,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
3988,3988,,,1094.0,558.0,543.0,,,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
3990,3990,,,118.0,55.0,62.0,,,0.0,Midlife Household Areas,"Postcodes with more adults aged 45–64 and schooling levels close to the national average, relative to the national postcode profile."
3991,3991,,,405.0,204.0,205.0,,,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
3992,3992,,,1281.0,650.0,631.0,,,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
3995,3995,Bunnings Warehouse,70.04821428571428,11596.0,5588.0,6009.0,0.7004821428571428,3473.209071428572,3.0,Traditional Older Communities,"Postcodes with more residents aged 65 and over and a higher share of lower school completion, relative to the national postcode profile."
3995,3995,Chemist Warehouse,15.105892857142857,11596.0,5588.0,6009.0,0.15105892857142858,9844.320664285715,3.0,Traditional Older Communities,"Postcodes with more residents aged 65 and over and a higher share of lower school completion, relative to the national postcode profile."
3995,3995,Commonwealth Bank,35.364285714285714,11596.0,5588.0,6009.0,0.35364285714285715,7495.157428571429,3.0,Traditional Older Communities,"Postcodes with more residents aged 65 and over and a higher share of lower school completion, relative to the national postcode profile."
3995,3995,Harvey Norman,52.65839285714286,11596.0,5588.0,6009.0,0.5265839285714286,5489.732764285714,3.0,Traditional Older Communities,"Postcodes with more residents aged 65 and over and a higher share of lower school completion, relative to the national postcode profile."
3995,3995,JB Hi-Fi,11.828928571428571,11596.0,5588.0,6009.0,0.11828928571428571,10224.317442857144,3.0,Traditional Older Communities,"Postcodes with more residents aged 65 and over and a higher share of lower school completion, relative to the national postcode profile."
3995,3995,Kmart Australia,42.393214285714286,11596.0,5588.0,6009.0,0.42393214285714287,6680.082871428572,3.0,Traditional Older Communities,"Postcodes with more residents aged 65 and over and a higher share of lower school completion, relative to the national postcode profile."
3995,3995,Menulog,10.865714285714287,11596.0,5588.0,6009.0,0.10865714285714287,10336.011771428572,3.0,Traditional Older Communities,"Postcodes with more residents aged 65 and over and a higher share of lower school completion, relative to the national postcode profile."
3995,3995,Qantas Airways,23.936964285714286,11596.0,5588.0,6009.0,0.23936964285714285,8820.269621428572,3.0,Traditional Older Communities,"Postcodes with more residents aged 65 and over and a higher share of lower school completion, relative to the national postcode profile."
3995,3995,REA Group (realestate.com.au),41.96803571428571,11596.0,5588.0,6009.0,0.4196803571428571,6729.386578571429,3.0,Traditional Older Communities,"Postcodes with more residents aged 65 and over and a higher share of lower school completion, relative to the national postcode profile."
3995,3995,Telstra Mobile,35.101836734693876,11596.0,5588.0,6009.0,0.35101836734693875,7525.591012244899,3.0,Traditional Older Communities,"Postcodes with more residents aged 65 and over and a higher share of lower school completion, relative to the national postcode profile."
3995,3995,Toyota Australia,49.97625,11596.0,5588.0,6009.0,0.4997625,5800.7540500000005,3.0,Traditional Older Communities,"Postcodes with more residents aged 65 and over and a higher share of lower school completion, relative to the national postcode profile."
3995,3995,Woolworths,47.16464285714285,11596.0,5588.0,6009.0,0.4716464285714285,6126.788014285714,3.0,Traditional Older Communities,"Postcodes with more residents aged 65 and over and a higher share of lower school completion, relative to the national postcode profile."
3996,3996,,,6649.0,3194.0,3453.0,,,3.0,Traditional Older Communities,"Postcodes with more residents aged 65 and over and a higher share of lower school completion, relative to the national postcode profile."
4000,4000,Bunnings Warehouse,15.06857142857143,20341.0,10653.0,9691.0,0.15068571428571428,17275.901885714284,6.0,Young Educated Households,"Postcodes with more adults aged 25–44 and higher school completion beyond Year 10, relative to the national postcode profile."
4000,4000,Chemist Warehouse,51.61571428571428,20341.0,10653.0,9691.0,0.5161571428571429,9841.847557142857,6.0,Young Educated Households,"Postcodes with more adults aged 25–44 and higher school completion beyond Year 10, relative to the national postcode profile."
4000,4000,Commonwealth Bank,60.80821428571429,20341.0,10653.0,9691.0,0.6080821428571429,7972.0011321428565,6.0,Young Educated Households,"Postcodes with more adults aged 25–44 and higher school completion beyond Year 10, relative to the national postcode profile."
4000,4000,Harvey Norman,54.46339285714286,20341.0,10653.0,9691.0,0.5446339285714286,9262.601258928571,6.0,Young Educated Households,"Postcodes with more adults aged 25–44 and higher school completion beyond Year 10, relative to the national postcode profile."
4000,4000,JB Hi-Fi,73.16107142857143,20341.0,10653.0,9691.0,0.7316107142857143,5459.306460714285,6.0,Young Educated Households,"Postcodes with more adults aged 25–44 and higher school completion beyond Year 10, relative to the national postcode profile."
4000,4000,Kmart Australia,15.069107142857144,20341.0,10653.0,9691.0,0.15069107142857144,17275.79291607143,6.0,Young Educated Households,"Postcodes with more adults aged 25–44 and higher school completion beyond Year 10, relative to the national postcode profile."
4000,4000,Menulog,71.76178571428571,20341.0,10653.0,9691.0,0.7176178571428571,5743.935167857144,6.0,Young Educated Households,"Postcodes with more adults aged 25–44 and higher school completion beyond Year 10, relative to the national postcode profile."
4000,4000,Qantas Airways,15.024642857142856,20341.0,10653.0,9691.0,0.15024642857142856,17284.83739642857,6.0,Young Educated Households,"Postcodes with more adults aged 25–44 and higher school completion beyond Year 10, relative to the national postcode profile."
4000,4000,REA Group (realestate.com.au),68.32660714285714,20341.0,10653.0,9691.0,0.6832660714285714,6442.684841071428,6.0,Young Educated Households,"Postcodes with more adults aged 25–44 and higher school completion beyond Year 10, relative to the national postcode profile."
4000,4000,Telstra Mobile,41.28030612244898,20341.0,10653.0,9691.0,0.4128030612244898,11944.172931632655,6.0,Young Educated Households,"Postcodes with more adults aged 25–44 and higher school completion beyond Year 10, relative to the national postcode profile."
4000,4000,Toyota Australia,56.82214285714286,20341.0,10653.0,9691.0,0.5682214285714285,8782.807921428572,6.0,Young Educated Households,"Postcodes with more adults aged 25–44 and higher school completion beyond Year 10, relative to the national postcode profile."
4000,4000,Woolworths,64.67196428571428,20341.0,10653.0,9691.0,0.6467196428571428,7186.075744642859,6.0,Young Educated Households,"Postcodes with more adults aged 25–44 and higher school completion beyond Year 10, relative to the national postcode profile."
4005,4005,Bunnings Warehouse,64.87017857142857,17714.0,8609.0,9106.0,0.6487017857142857,6222.896567857143,6.0,Young Educated Households,"Postcodes with more adults aged 25–44 and higher school completion beyond Year 10, relative to the national postcode profile."
4005,4005,Chemist Warehouse,14.930714285714286,17714.0,8609.0,9106.0,0.14930714285714286,15069.173271428572,6.0,Young Educated Households,"Postcodes with more adults aged 25–44 and higher school completion beyond Year 10, relative to the national postcode profile."
4005,4005,Commonwealth Bank,74.21875,17714.0,8609.0,9106.0,0.7421875,4566.890625,6.0,Young Educated Households,"Postcodes with more adults aged 25–44 and higher school completion beyond Year 10, relative to the national postcode profile."
4005,4005,Harvey Norman,41.978928571428575,17714.0,8609.0,9106.0,0.41978928571428575,10277.852592857142,6.0,Young Educated Households,"Postcodes with more adults aged 25–44 and higher school completion beyond Year 10, relative to the national postcode profile."
4005,4005,JB Hi-Fi,15.104642857142858,17714.0,8609.0,9106.0,0.15104642857142858,15038.363564285713,6.0,Young Educated Households,"Postcodes with more adults aged 25–44 and higher school completion beyond Year 10, relative to the national postcode profile."
4005,4005,Kmart Australia,62.81178571428571,17714.0,8609.0,9106.0,0.6281178571428572,6587.520278571428,6.0,Young Educated Households,"Postcodes with more adults aged 25–44 and higher school completion beyond Year 10, relative to the national postcode profile."
4005,4005,Menulog,15.08767857142857,17714.0,8609.0,9106.0,0.1508767857142857,15041.368617857144,6.0,Young Educated Households,"Postcodes with more adults aged 25–44 and higher school completion beyond Year 10, relative to the national postcode profile."
4005,4005,Qantas Airways,14.825714285714286,17714.0,8609.0,9106.0,0.14825714285714287,15087.77297142857,6.0,Young Educated Households,"Postcodes with more adults aged 25–44 and higher school completion beyond Year 10, relative to the national postcode profile."
4005,4005,REA Group (realestate.com.au),15.347142857142858,17714.0,8609.0,9106.0,0.1534714285714286,14995.407114285714,6.0,Young Educated Households,"Postcodes with more adults aged 25–44 and higher school completion beyond Year 10, relative to the national postcode profile."
4005,4005,Telstra Mobile,29.222959183673467,17714.0,8609.0,9106.0,0.2922295918367347,12537.445010204081,6.0,Young Educated Households,"Postcodes with more adults aged 25–44 and higher school completion beyond Year 10, relative to the national postcode profile."
4005,4005,Toyota Australia,55.75535714285714,17714.0,8609.0,9106.0,0.5575535714285714,7837.496035714285,6.0,Young Educated Households,"Postcodes with more adults aged 25–44 and higher school completion beyond Year 10, relative to the national postcode profile."
4005,4005,Woolworths,67.92946428571429,17714.0,8609.0,9106.0,0.6792946428571429,5680.9746964285705,6.0,Young Educated Households,"Postcodes with more adults aged 25–44 and higher school completion beyond Year 10, relative to the national postcode profile."
4006,4006,,,24411.0,12545.0,11864.0,,,6.0,Young Educated Households,"Postcodes with more adults aged 25–44 and higher school completion beyond Year 10, relative to the national postcode profile."
4007,4007,,,15451.0,7431.0,8016.0,,,6.0,Young Educated Households,"Postcodes with more adults aged 25–44 and higher school completion beyond Year 10, relative to the national postcode profile."
4008,4008,,,373.0,244.0,128.0,,,5.0,Younger Prime Working-Age Areas,"Younger-leaning postcodes with more adults aged 25–44 and schooling levels close to the national average, relative to the national postcode profile."
4009,4009,,,11.0,11.0,0.0,,,5.0,Younger Prime Working-Age Areas,"Younger-leaning postcodes with more adults aged 25–44 and schooling levels close to the national average, relative to the national postcode profile."
4010,4010,Bunnings Warehouse,55.70017857142857,3446.0,1711.0,1736.0,0.5570017857142857,1526.5718464285715,6.0,Young Educated Households,"Postcodes with more adults aged 25–44 and higher school completion beyond Year 10, relative to the national postcode profile."
4010,4010,Chemist Warehouse,15.078571428571427,3446.0,1711.0,1736.0,0.15078571428571427,2926.3924285714284,6.0,Young Educated Households,"Postcodes with more adults aged 25–44 and higher school completion beyond Year 10, relative to the national postcode profile."
4010,4010,Commonwealth Bank,78.9275,3446.0,1711.0,1736.0,0.789275,726.1583500000002,6.0,Young Educated Households,"Postcodes with more adults aged 25–44 and higher school completion beyond Year 10, relative to the national postcode profile."
4010,4010,Harvey Norman,52.57089285714285,3446.0,1711.0,1736.0,0.5257089285714285,1634.4070321428574,6.0,Young Educated Households,"Postcodes with more adults aged 25–44 and higher school completion beyond Year 10, relative to the national postcode profile."
4010,4010,JB Hi-Fi,14.786249999999999,3446.0,1711.0,1736.0,0.14786249999999998,2936.4658249999998,6.0,Young Educated Households,"Postcodes with more adults aged 25–44 and higher school completion beyond Year 10, relative to the national postcode profile."
4010,4010,Kmart Australia,14.781964285714285,3446.0,1711.0,1736.0,0.14781964285714286,2936.6135107142854,6.0,Young Educated Households,"Postcodes with more adults aged 25–44 and higher school completion beyond Year 10, relative to the national postcode profile."
4010,4010,Menulog,65.4525,3446.0,1711.0,1736.0,0.654525,1190.50685,6.0,Young Educated Households,"Postcodes with more adults aged 25–44 and higher school completion beyond Year 10, relative to the national postcode profile."
4010,4010,Qantas Airways,66.94482142857143,3446.0,1711.0,1736.0,0.6694482142857143,1139.0814535714285,6.0,Young Educated Households,"Postcodes with more adults aged 25–44 and higher school completion beyond Year 10, relative to the national postcode profile."
4010,4010,REA Group (realestate.com.au),66.88910714285714,3446.0,1711.0,1736.0,0.6688910714285714,1141.001367857143,6.0,Young Educated Households,"Postcodes with more adults aged 25–44 and higher school completion beyond Year 10, relative to the national postcode profile."
4010,4010,Telstra Mobile,55.65428571428571,3446.0,1711.0,1736.0,0.5565428571428571,1528.1533142857145,6.0,Young Educated Households,"Postcodes with more adults aged 25–44 and higher school completion beyond Year 10, relative to the national postcode profile."
4010,4010,Toyota Australia,58.957857142857144,3446.0,1711.0,1736.0,0.5895785714285714,1414.312242857143,6.0,Young Educated Households,"Postcodes with more adults aged 25–44 and higher school completion beyond Year 10, relative to the national postcode profile."
4010,4010,Woolworths,55.15625,3446.0,1711.0,1736.0,0.5515625,1545.3156250000002,6.0,Young Educated Households,"Postcodes with more adults aged 25–44 and higher school completion beyond Year 10, relative to the national postcode profile."
4011,4011,,,15813.0,7618.0,8196.0,,,7.0,Established Learning Communities,"Postcodes with more adults aged 45–64 and higher school completion beyond Year 10, relative to the national postcode profile."
4012,4012,,,23440.0,11534.0,11903.0,,,6.0,Young Educated Households,"Postcodes with more adults aged 25–44 and higher school completion beyond Year 10, relative to the national postcode profile."
4013,4013,,,4876.0,2439.0,2440.0,,,6.0,Young Educated Households,"Postcodes with more adults aged 25–44 and higher school completion beyond Year 10, relative to the national postcode profile."
4014,4014,,,13190.0,6548.0,6644.0,,,7.0,Established Learning Communities,"Postcodes with more adults aged 45–64 and higher school completion beyond Year 10, relative to the national postcode profile."
4017,4017,,,37756.0,18540.0,19215.0,,,7.0,Established Learning Communities,"Postcodes with more adults aged 45–64 and higher school completion beyond Year 10, relative to the national postcode profile."
4018,4018,,,14097.0,6552.0,7542.0,,,7.0,Established Learning Communities,"Postcodes with more adults aged 45–64 and higher school completion beyond Year 10, relative to the national postcode profile."
4019,4019,,,20576.0,9955.0,10621.0,,,7.0,Established Learning Communities,"Postcodes with more adults aged 45–64 and higher school completion beyond Year 10, relative to the national postcode profile."
4020,4020,Bunnings Warehouse,14.865357142857144,25603.0,12183.0,13418.0,0.14865357142857144,21797.022610714284,3.0,Traditional Older Communities,"Postcodes with more residents aged 65 and over and a higher share of lower school completion, relative to the national postcode profile."
4020,4020,Chemist Warehouse,46.30339285714285,25603.0,12183.0,13418.0,0.46303392857142855,13747.942326785715,3.0,Traditional Older Communities,"Postcodes with more residents aged 65 and over and a higher share of lower school completion, relative to the national postcode profile."
4020,4020,Commonwealth Bank,15.068392857142857,25603.0,12183.0,13418.0,0.15068392857142857,21745.039376785717,3.0,Traditional Older Communities,"Postcodes with more residents aged 65 and over and a higher share of lower school completion, relative to the national postcode profile."
